Value1,Value2,Result
2,377300,614.2475071
13,377200,2.685140732
6,377100,8.499813997
9,377000,4.1647936
9,376900,4.164670839
16,376800,2.231037812
15,376700,2.353602092
4,376600,24.77251379
9,376500,4.164179504
5,376400,13.0355669
3,376300,72.19571238
6,376200,8.496429638
4,376100,24.76428728
17,376000,2.127904957
17,375900,2.127871662
11,375800,3.212286351
3,375700,72.15732061
8,375600,4.975545452
18,375500,2.040330644
16,375400,2.230518819
4,375300,24.75110777
10,375200,3.609327438
15,375100,2.352934319
4,375000,24.74616002
16,374900,2.230333025
2,374800,612.2091146
6,374700,8.490774016
19,374600,1.964923616
14,374500,2.50094247
12,374400,2.913698788
8,374300,4.97338956
8,374200,4.973223451
4,374100,24.73129894
17,374000,2.127237482
14,373900,2.500656053
8,373800,4.972558626
6,373700,8.486993111
15,373600,2.352305864
3,373500,72.01620006
2,373400,611.0646447
17,373300,2.127003072
14,373200,2.50032136
4,373100,24.71475515
8,373000,4.971227106
10,372900,3.60710877
16,372800,2.229550142
2,372700,610.4916052
12,372600,2.912528861
5,372500,13.00844112
4,372400,24.7031547
8,372300,4.970059975
12,372200,2.912268173
7,372100,6.248971217
12,372000,2.912137733
8,371900,4.969392181
18,371800,2.039208499
17,371700,2.12646572
15,371600,2.35146425
12,371500,2.911811352
12,371400,2.911746027
11,371300,3.208770319
5,371200,12.9993487
18,371100,2.038995016
7,371000,6.246328842
3,370900,71.84870494
16,370800,2.228800686
20,370700,1.898677174
6,370600,8.475218479
17,370500,2.126061275
20,370400,1.898600316
17,370300,2.125993748
15,370200,2.350872601
15,370100,2.35083026
3,370000,71.79054352
16,369900,2.228462194
20,369800,1.898446424
8,369700,4.965708038
12,369600,2.910567419
19,369500,1.963506481
14,369400,2.498494222
8,369300,4.965036133
5,369200,12.98531049
10,369100,3.603416016
17,369000,2.125553983
5,368900,12.98319952
5,368800,12.98249555
3,368700,71.70636584
12,368600,2.909910361
3,368500,71.69339788
6,368400,8.466812395
5,368300,12.97897344
16,368200,2.227820708
7,368100,6.239330255
15,368000,2.349938634
20,367900,1.897957527
8,367800,4.962510808
8,367700,4.962342132
20,367600,1.897880113
13,367500,2.67976505
19,367400,1.962917562
19,367300,1.962889439
7,367200,6.23714867
16,367100,2.227404148
14,367000,2.497331226
4,366900,24.61143451
8,366800,4.960822246
7,366700,6.235934697
8,366600,4.96048405
15,366500,2.349298846
3,366400,71.55695008
14,366300,2.496990688
20,366200,1.897518055
4,366100,24.59800765
12,366000,2.908194333
16,365900,2.226948381
17,365800,2.124465239
4,365700,24.59128596
14,365600,2.496649546
20,365500,1.897336533
7,365400,6.232771714
7,365300,6.232528009
6,365200,8.454510376
19,365100,1.962268885
4,365000,24.57950973
5,364900,12.95492111
3,364800,71.45263951
11,364700,3.203542751
4,364600,24.57277285
17,364500,2.124020375
17,364400,2.123986092
5,364300,12.95065799
5,364200,12.94994692
11,364100,3.203063262
2,364000,603.3241252
16,363900,2.226185648
6,363800,8.449099978
3,363700,71.38074894
17,363600,2.123711516
4,363500,24.5542178
2,363400,602.8266749
12,363300,2.906400435
7,363200,6.227396935
16,363100,2.225879453
7,363000,6.226906936
8,362900,4.95419813
3,362800,71.32182149
3,362700,71.31526799
19,362600,1.961559396
13,362500,2.676942716
15,362400,2.34753754
12,362300,2.905732925
12,362200,2.905666082
7,362100,6.224699072
6,362000,8.442118198
8,361900,4.952489608
12,361800,2.905398537
12,361700,2.905331609
12,361600,2.905264663
18,361500,2.036028226
14,361400,2.494589864
4,361300,24.51698099
17,361200,2.122884361
17,361100,2.122849784
4,361000,24.51189008
17,360900,2.122780604
2,360800,600.6662967
5,360700,12.92496062
14,360600,2.494195026
17,360500,2.122642134
13,360400,2.675746606
15,360300,2.346628193
17,360200,2.122538186
19,360100,1.960845258
15,360000,2.346497883
16,359900,2.224648317
7,359800,6.219035311
3,359700,71.11810008
9,359600,4.142984401
6,359500,8.432373132
4,359400,24.48468484
18,359300,2.035337864
6,359200,8.431199932
19,359100,1.960558286
4,359000,24.47786933
14,358900,2.493353286
6,358800,8.429634395
18,358700,2.035148891
14,358600,2.493204359
2,358500,598.7486952
18,358400,2.035054292
2,358300,598.5816569
13,358200,2.674486619
3,358100,71.01249532
18,358000,2.034928044
19,357900,1.96021292
12,357800,2.902708077
11,357700,3.197903528
12,357600,2.902572831
10,357500,3.591927851
8,357400,4.944749765
12,357300,2.902369833
3,357200,70.95295435
3,357100,70.94633252
14,357000,2.492408125
6,356900,8.422178171
5,356800,12.89688921
20,356700,1.895025924
16,356600,2.223367913
20,356500,1.894972783
7,356400,6.210605685
20,356300,1.894919614
19,356200,1.959721768
15,356100,2.344794562
17,356000,2.121074302
16,355900,2.223094884
2,355800,596.4897317
10,355700,3.590115217
12,355600,2.901216549
8,355500,4.941456205
15,355400,2.344486996
9,355300,4.137450403
14,355200,2.491508391
19,355100,1.959402779
15,355000,2.34431099
12,354900,2.900740197
8,354800,4.940238904
7,354700,6.206364993
13,354600,2.67240933
11,354500,3.195292112
17,354400,2.120512352
4,354300,24.39735739
19,354200,1.959141091
17,354100,2.120406721
19,354000,1.959082852
8,353900,4.938670712
14,353800,2.490805666
11,353700,3.19463591
11,353600,3.194553789
3,353500,70.70711857
3,353400,70.7004506
10,353300,3.587685487
9,353200,4.134726084
18,353100,2.0333706
6,353000,8.406769067
5,352900,12.86857126
13,352800,2.671363375
9,352700,4.134075315
15,352600,2.343251051
15,352500,2.343206741
16,352400,2.221722144
6,352300,8.403988327
19,352200,1.958557299
3,352100,70.61365234
15,352000,2.342985014
5,351900,12.86126993
9,351800,4.132901861
19,351700,1.95841086
17,351600,2.119523171
11,351500,3.192824372
9,351400,4.13237947
8,351300,4.934120695
11,351200,3.192576546
12,351100,2.898139164
17,351000,2.119310239
19,350900,1.958176148
7,350800,6.19657013
16,350700,2.221050767
17,350600,2.119168094
20,350500,1.893365246
13,350400,2.669961079
12,350300,2.897588292
19,350200,1.957970358
3,350100,70.47969839
13,350000,2.669726502
4,349900,24.32125525
17,349800,2.118883345
20,349700,1.893148936
12,349600,2.897105331
16,349500,2.220575014
14,349400,2.488580168
16,349300,2.220495573
9,349200,4.129496832
19,349100,1.957646186
20,349000,1.892959278
18,348900,2.032019315
7,348800,6.191510866
16,348700,2.220256994
9,348600,4.128707856
15,348500,2.341424646
8,348400,4.929010784
5,348300,12.83484697
3,348200,70.35196879
18,348100,2.031760186
17,348000,2.118240414
19,347900,1.957291438
5,347800,12.83115985
12,347700,2.895789957
10,347600,3.581854802
20,347500,1.892551649
10,347400,3.581648658
18,347300,2.031500495
12,347200,2.895442711
10,347100,3.581339241
17,347000,2.117881876
7,346900,6.186681481
2,346800,588.8972746
6,346700,8.381575092
15,346600,2.340571453
18,346500,2.031240238
4,346400,24.26020525
9,346300,4.125672225
2,346200,588.3876273
13,346100,2.667426311
11,346000,3.188250031
18,345900,2.031044672
15,345800,2.340210908
8,345700,4.924219713
11,345600,3.187914779
20,345500,1.892005535
10,345400,3.579581322
2,345300,587.6223277
13,345200,2.666892102
8,345100,4.923150586
10,345000,3.579166563
5,344900,12.80969056
13,344800,2.666654262
18,344700,2.030652578
19,344600,1.95630987
7,344500,6.180548693
3,344400,70.09510881
12,344300,2.893419597
7,344200,6.179779521
14,344100,2.485864639
19,344000,1.956130446
19,343900,1.956100514
10,343800,3.577919682
11,343700,3.186317497
20,343600,1.891483938
16,343500,2.218173034
8,343400,4.920112536
10,343300,3.577398992
7,343200,6.17721146
18,343100,2.030127776
3,343000,70
10,342900,3.576981949
3,342800,69.98639191
6,342700,8.3653802
6,342600,8.364973313
9,342500,4.120617344
5,342400,12.79106633
5,342300,12.79031911
15,342200,2.338578757
17,342100,2.116110861
4,342000,24.18279679
14,341900,2.484726016
17,341800,2.116001657
3,341700,69.91145266
4,341600,24.1757227
11,341500,3.184457953
8,341400,4.916521465
17,341300,2.11581945
11,341200,3.184203536
4,341100,24.16687133
12,341000,2.891098344
5,340900,12.77983952
7,340800,6.171021844
10,340700,3.574680353
3,340600,69.83635241
17,340500,2.115527396
4,340400,24.15446306
4,340300,24.15268889
15,340200,2.337665069
18,340100,2.029137512
16,340000,2.21675365
5,339900,12.772333
7,339800,6.168431805
5,339700,12.77082958
4,339600,24.14025873
2,339500,582.6662853
4,339400,24.13670372
11,339300,3.182587487
9,339200,4.116186972
19,339100,1.95465396
6,339000,8.350259067
2,338900,582.1511831
14,338800,2.483109991
14,338700,2.483057632
10,338600,3.572470863
4,338500,24.12068673
2,338400,581.7215829
3,338300,69.67880052
19,338200,1.954380573
8,338100,4.910555754
10,338000,3.571837315
6,337900,8.345737077
9,337800,4.114295836
16,337700,2.215813435
20,337600,1.889818612
3,337500,69.6238325
4,337400,24.10106697
12,337300,2.888471112
20,337200,1.889706593
10,337100,3.570885092
5,337000,12.75046373
19,336900,1.953984462
7,336800,6.160622296
15,336700,2.336053983
6,336600,8.340377063
12,336500,2.88789959
6,336400,8.339550915
17,336300,2.113983438
2,336200,579.8275606
18,336100,2.027804248
15,336000,2.335729891
10,335900,3.569611897
18,335800,2.02770365
5,335700,12.74061136
9,335600,4.111309927
14,335500,2.481374548
20,335400,1.88920094
15,335300,2.335405168
14,335200,2.481215995
10,335100,3.568760824
3,335000,69.45149558
18,334900,2.027401346
2,334800,578.6190457
4,334700,24.05270518
12,334600,2.886537217
2,334500,578.3597496
15,334400,2.334986736
10,334300,3.56790792
2,334200,578.1003373
6,334100,8.330020674
7,334000,6.153279438
10,333900,3.567480779
2,333800,577.754273
11,333700,3.177776079
19,333600,1.952972408
19,333500,1.952941592
19,333400,1.952910767
20,333300,1.888607742
3,333200,69.32688139
12,333100,2.885456641
10,333000,3.566518026
13,332900,2.659459426
3,332800,69.29912843
7,332700,6.149852304
4,332600,24.01488776
5,332500,12.7162287
9,332400,4.106935579
3,332300,69.26440594
5,332200,12.71393321
9,332100,4.106523567
8,332000,4.899392809
18,331900,2.026388094
7,331800,6.147472943
17,331700,2.112271472
14,331600,2.479303016
5,331500,12.70857062
8,331400,4.898285143
7,331300,6.146148684
15,331200,2.333490418
15,331100,2.333443441
18,331000,2.026082432
20,330900,1.887925439
5,330800,12.70319896
15,330700,2.3332554
12,330600,2.88364573
18,330500,2.02591228
4,330400,23.97507695
5,330300,12.69935649
6,330200,8.313735017
6,330100,8.313315333
16,330000,2.212621465
8,329900,4.89550828
10,329800,3.56307583
13,329700,2.657484182
15,329600,2.332737192
9,329500,4.102938871
7,329400,6.141100827
8,329300,4.894394441
9,329200,4.102523636
12,329100,2.882553148
19,329000,1.951545726
11,328900,3.173593232
9,328800,4.101969465
9,328700,4.101830829
2,328600,573.2364259
17,328500,2.11106731
17,328400,2.111029503
14,328300,2.477532435
19,328200,1.95129568
4,328100,23.9332434
6,328000,8.304477395
4,327900,23.92959532
19,327800,1.95117044
9,327700,4.100442401
11,327600,3.172450828
16,327500,2.211570084
4,327400,23.92046781
5,327300,12.67620345
16,327200,2.211443413
17,327100,2.110537014
5,327000,12.67387883
12,326900,2.880942409
5,326800,12.67232812
17,326700,2.110385109
13,326600,2.655553717
8,326500,4.889172926
2,326400,571.3142743
4,326300,23.90035042
12,326200,2.880427817
19,326100,1.950636551
9,326000,4.098073406
4,325900,23.89302239
14,325800,2.476180048
15,325700,2.330886808
5,325600,12.66300794
18,325500,2.024197261
10,325400,3.558293398
11,325300,3.170419518
19,325200,1.950352836
15,325100,2.3306003
8,325000,4.886359549
16,324900,2.210468635
11,324800,3.169976202
14,324700,2.475581943
19,324600,1.950163279
19,324500,1.950131654
15,324400,2.330265416
20,324300,1.886024576
16,324200,2.210170679
17,324100,2.109393435
2,324000,569.2099788
8,323900,4.884289175
14,323800,2.475091183
15,323700,2.329929857
5,323600,12.64741306
20,323500,1.885791675
20,323400,1.885762524
11,323300,3.168642521
9,323200,4.094147487
7,323100,6.124182679
19,323000,1.949656166
2,322900,568.2429058
15,322800,2.329497427
15,322700,2.32944931
20,322600,1.885529008
7,322500,6.122556718
9,322400,4.093020243
7,322300,6.122014154
8,322200,4.881077373
13,322100,2.652721115
20,322000,1.885353509
3,321900,68.53414392
7,321800,6.120656482
4,321700,23.81566788
7,321600,6.120112907
19,321500,1.949178581
6,321400,8.276390599
4,321300,23.80826136
8,321200,4.879181145
19,321100,1.949050869
14,321000,2.473556234
6,320900,8.274243285
11,320800,3.166407168
13,320700,2.651832408
11,320600,3.166227656
15,320500,2.328387195
15,320400,2.328338756
17,320300,2.107930513
12,320200,2.875975027
10,320100,3.552454854
12,320000,2.875825287
10,319900,3.552232832
18,319800,2.022211524
14,319700,2.472839348
17,319600,2.107659247
5,319500,12.61520094
8,319400,4.875754879
17,319300,2.107542819
16,319200,2.208024715
2,319100,564.8893697
6,319000,8.26605798
15,318900,2.327610466
7,318800,6.112472269
6,318700,8.264761851
8,318600,4.874226667
14,318500,2.4721752
18,318400,2.021718688
3,318300,68.27769945
18,318200,2.021648115
20,318100,1.884205137
16,318000,2.207504995
12,317900,2.87424782
9,317800,4.086489925
10,317700,3.549782315
19,317600,1.947926911
12,317500,2.873946268
13,317400,2.649723348
3,317300,68.20612198
13,317200,2.649594876
18,317100,2.021259218
2,317000,563.0275304
17,316900,2.10660767
12,316800,2.873417712
11,316700,3.162706673
18,316600,2.021082024
10,316500,3.548439226
16,316400,2.206809169
16,316300,2.20676557
2,316200,562.3166368
7,316100,6.105049839
15,316000,2.326193327
11,315900,3.161979551
5,315800,12.58584634
19,315700,1.947311839
5,315600,12.58425178
10,315500,3.547316479
4,315400,23.69820338
12,315300,2.872281477
18,315200,2.020584474
7,315100,6.102286996
14,315000,2.470224746
16,314900,2.206153829
2,314800,561.0704056
8,314700,4.866728208
17,314600,2.10570521
15,314500,2.325455554
14,314400,2.469888364
5,314300,12.5738674
13,314200,2.647658778
20,314100,1.88301334
6,314000,8.244321916
8,313900,4.865180019
11,313800,3.16006286
18,313700,2.020049063
17,313600,2.105310898
2,313500,559.9107072
13,313400,2.647139604
14,313300,2.469270111
2,313200,559.6427432
15,313100,2.324763997
15,313000,2.32471449
14,312900,2.469044792
13,312800,2.646749419
17,312700,2.104955003
7,312600,6.095346865
15,312500,2.324466731
17,312400,2.104836158
3,312300,67.84596043
12,312200,2.869917472
17,312100,2.104717204
18,312000,2.019439333
3,311900,67.81698191
6,311800,8.234666563
16,311700,2.204745933
9,311600,4.077553956
11,311500,3.157950202
14,311400,2.468197457
7,311300,6.091719175
10,311200,3.542451874
6,311100,8.2315825
8,311000,4.85953874
12,310900,2.868919705
6,310800,8.230258988
12,310700,2.868765864
7,310600,6.089760422
16,310500,2.204214476
6,310400,8.228492648
19,310300,1.945544398
18,310200,2.018790307
10,310100,3.541197726
2,310000,556.7764363
5,309900,12.53846336
11,309800,3.156379539
16,309700,2.203859101
12,309600,2.867918107
18,309500,2.018536946
17,309400,2.103641757
15,309300,2.322872262
12,309200,2.867609148
12,309100,2.86753185
16,309000,2.203547441
7,308900,6.084987651
12,308800,2.867299821
7,308700,6.084424669
6,308600,8.220520568
15,308500,2.322471239
17,308400,2.1032412
13,308300,2.643800818
2,308200,555.1576353
10,308100,3.538907163
11,308000,3.15470792
17,307900,2.103040463
6,307800,8.216964977
4,307700,23.55222134
8,307600,4.852865909
2,307500,554.5268253
5,307400,12.51816791
16,307300,2.202787787
5,307200,12.51653858
5,307100,12.51572359
12,307000,2.865903292
4,306900,23.53689783
14,306800,2.465575124
12,306700,2.865669807
17,306600,2.102517108
7,306500,6.078211147
8,306400,4.850495378
19,306300,1.944216295
5,306200,12.50837916
6,306100,8.209383704
14,306000,2.465115343
8,305900,4.849505259
9,305800,4.069050253
19,305700,1.944015664
7,305600,6.075658229
18,305500,2.017078709
14,305400,2.464769774
8,305300,4.848315245
13,305200,2.64174636
2,305100,552.3585792
13,305000,2.641613153
9,304900,4.067717885
2,304800,552.0869497
17,304700,2.101748434
13,304600,2.641346499
18,304500,2.016711332
20,304400,1.880062264
16,304300,2.20143756
10,304200,3.53440181
20,304100,1.879969576
18,304000,2.016527217
12,303900,2.863480467
19,303800,1.943377861
15,303700,2.320044524
16,303600,2.201120712
16,303500,2.201075392
5,303400,12.48541882
6,303300,8.196820066
3,303200,67.1804743
16,303100,2.200893972
11,303000,3.150017498
12,302900,2.862694077
17,302800,2.100975237
15,302700,2.319534455
5,302600,12.4788276
14,302500,2.463090585
5,302400,12.47717761
14,302300,2.462974229
3,302200,67.10653579
16,302100,2.200439439
7,302000,6.065381673
20,301900,1.8792872
14,301800,2.462683025
20,301700,1.879224931
9,301600,4.062802436
14,301500,2.462508087
7,301400,6.063658716
11,301300,3.148406716
12,301200,2.861351735
3,301100,67.02501479
4,301000,23.42295176
14,300900,2.462157727
15,300800,2.318560977
11,300700,3.147836232
16,300600,2.199754987
19,300500,1.942261064
17,300400,2.099992012
11,300300,3.147455334
13,300200,2.638391771
19,300100,1.942124906
3,300000,66.94329501
3,299900,66.93585604
16,299800,2.199388636
3,299700,66.92097313
4,299600,23.39566813
10,299500,3.528902689
8,299400,4.836503145
7,299300,6.057605123
3,299200,66.88373689
19,299100,1.941783757
15,299000,2.317633426
8,298900,4.835492782
18,298800,2.014595274
15,298700,2.317478328
9,298600,4.058292183
4,298500,23.37416384
6,298400,8.174599226
19,298300,1.941510059
20,298200,1.878128841
13,298100,2.63696744
9,298000,4.057385301
4,297900,23.36240916
8,297800,4.833264769
2,297700,545.6189146
20,297600,1.877939714
14,297500,2.460160011
14,297400,2.460100935
18,297300,2.01403208
3,297200,66.73437565
19,297100,1.941098205
19,297000,1.941063813
16,296900,2.198052885
9,296800,4.055566659
18,296700,2.013806051
7,296600,6.049768207
3,296500,66.68194094
6,296400,8.16544203
5,296300,12.42642864
12,296200,2.857363029
2,296100,544.1507144
16,296000,2.197635854
10,295900,3.524637816
2,295800,543.8749856
12,295700,2.856960771
5,295600,12.42055167
3,295500,66.60689086
19,295400,1.94051204
13,295300,2.635053856
2,295200,543.3231083
20,295100,1.877147764
14,295000,2.458677532
3,294900,66.56177951
19,294800,1.940304395
20,294700,1.877020461
3,294600,66.53920089
5,294500,12.4112939
10,294400,3.52284699
9,294300,4.051756733
4,294200,23.28952694
4,294100,23.28754763
5,294000,12.40707667
6,293900,8.153922845
19,293800,1.939957428
13,293700,2.633952847
18,293600,2.012631312
20,293500,1.876637564
5,293400,12.40200842
17,293300,2.097039408
14,293200,2.457602906
13,293100,2.63353854
6,293000,8.149755944
19,292900,1.9396442
14,292800,2.457363268
17,292700,2.096786819
15,292600,2.314292714
10,292500,3.520566783
9,292400,4.0488419
9,292300,4.048688022
18,292200,2.01209694
8,292100,4.821602955
5,292000,12.39015018
13,291900,2.632707573
14,291800,2.456762842
14,291700,2.456702694
19,291600,1.939190147
11,291500,3.13895669
10,291400,3.519240563
18,291300,2.011752137
17,291200,2.096153207
14,291100,2.456341405
14,291000,2.456281123
4,290900,23.22394158
2,290800,539.2587505
18,290700,2.011521709
20,290600,1.875706056
5,290500,12.37739433
9,290400,4.04575541
5,290300,12.37568957
6,290200,8.136723685
13,290100,2.631455191
7,290000,6.030350721
17,289900,2.095601586
3,289800,66.17583965
7,289700,6.029459141
6,289600,8.133917433
10,289500,3.516939171
7,289400,6.028566769
18,289300,2.010982292
12,289200,2.851673878
11,289100,3.136598406
6,289000,8.131106332
3,288900,66.1072636
15,288800,2.312276751
6,288700,8.129698957
7,288600,6.026183228
17,288500,2.095004924
14,288400,2.454707
6,288300,8.127820561
5,288200,12.35773265
10,288100,3.515234693
20,288000,1.874863371
4,287900,23.16383252
4,287800,23.16182081
10,287700,3.514746331
15,287600,2.311634986
4,287500,23.15578253
3,287400,65.99265299
2,287300,536.0037313
6,287200,8.122643749
15,287100,2.311366846
16,287000,2.193398886
12,286900,2.849777013
10,286800,3.513645276
4,286700,23.13965733
2,286600,535.3503526
16,286500,2.193159862
2,286400,535.1635264
5,286300,12.34139548
6,286200,8.117923198
19,286100,1.937247684
8,286000,4.808900089
2,285900,534.6961754
9,285800,4.038584146
19,285700,1.937105038
4,285600,23.11742997
18,285500,2.009505636
13,285400,2.628150948
13,285300,2.6280801
5,285200,12.33189744
18,285100,2.00934912
11,285000,3.132528185
10,284900,3.511310579
11,284800,3.132328279
4,284700,23.09919615
5,284600,12.32670433
12,284500,2.847782756
18,284400,2.009074717
18,284300,2.009035465
9,284200,4.03606573
18,284100,2.008956921
8,284000,4.804683588
11,283900,3.131427119
19,283800,1.936424872
4,283700,23.07888558
11,283600,3.131126156
2,283500,532.4471805
9,283400,4.034801793
4,283300,23.07074631
4,283200,23.06871015
12,283100,2.846612306
4,283000,23.0646362
19,282900,1.936101181
8,282800,4.802141199
2,282700,531.6954015
4,282600,23.05648183
13,282500,2.626087012
2,282400,531.4132102
19,282300,1.935884845
12,282200,2.845857069
9,282100,4.032741114
20,282000,1.872890796
16,281900,2.19094231
14,281800,2.45065118
5,281700,12.30148013
20,281600,1.872757877
9,281500,4.031787183
13,281400,2.62529902
6,281300,8.094591849
6,281200,8.094112184
4,281100,23.02582562
12,281000,2.844846644
18,280900,2.007693065
6,280800,8.0921921
19,280700,1.935305811
15,280600,2.307840787
17,280500,2.091542237
12,280400,2.844339947
18,280300,2.007454579
18,280200,2.007414785
19,280100,1.935087867
15,280000,2.307511472
13,279900,2.624219891
7,279800,5.999583492
17,279700,2.091190872
15,279600,2.307291562
9,279500,4.028594307
2,279400,528.5830115
19,279300,1.934796586
16,279200,2.189624851
13,279100,2.62364217
12,279000,2.843153779
20,278900,1.871855956
20,278800,1.871822393
6,278700,8.082074104
2,278600,527.8257288
18,278500,2.006736217
6,278400,8.080623493
4,278300,22.96827089
2,278200,527.4466798
16,278100,2.189084681
19,278000,1.934321564
7,277900,5.993746402
4,277800,22.9579476
11,277700,3.125147605
17,277600,2.090264019
5,277500,12.26457766
16,277400,2.188739893
9,277300,4.025058602
11,277200,3.124635655
19,277100,1.933991469
10,277000,3.501450386
18,276900,2.006093983
6,276800,8.072864833
4,276700,22.93518723
9,276600,4.023928375
4,276500,22.93104169
20,276400,1.871013417
7,276300,5.988804366
12,276200,2.840764985
8,276100,4.787770239
13,276000,2.621388971
16,275900,2.187998305
10,275800,3.499930546
7,275700,5.986944777
20,275600,1.870742276
3,275500,65.06896034
2,275400,524.7856705
15,275300,2.304908807
8,275200,4.785816621
6,275100,8.064580197
19,275000,1.933217279
17,274900,2.089062606
18,274800,2.005245711
12,274700,2.839476127
12,274600,2.839389973
9,274500,4.020522373
4,274400,22.88737718
6,274300,8.060666775
12,274200,2.839045073
5,274100,12.23437554
5,274000,12.23348271
9,273900,4.019544976
20,273800,1.870129462
16,273700,2.186903778
13,273600,2.619628457
4,273500,22.86858707
9,273400,4.018729023
7,273300,5.979471559
19,273200,1.932549216
19,273100,1.932511979
14,273000,2.445103976
